dim 1,dim 2,dim 3,dim 4,dim 5,sample_type,sample,sample_type_binary,KMeans labels
0.15124,0.41691999999999996,-0.07472000000000001,0.12915,0.07608,type 4,sample 2105,good,0
0.14624,0.41021,-0.0795,0.12502,0.07347999999999999,type 4,sample 2106,bad,0
0.41491999999999996,0.33442,-0.0022,0.14825,0.07295,type 5,sample 2107,good,1
0.14461,0.47093999999999997,0.03623,0.1933,0.06377000000000001,type 1,sample 2108,good,3
0.14931,0.48249,0.03213,0.19562000000000002,0.07247,type 1,sample 2109,good,3
0.2144,0.38318,0.055139999999999995,0.1046,0.07397000000000001,type 3,sample 2110,good,3
0.111,0.20549,0.00395,0.18822,0.13157,type 2,sample 2111,bad,5
0.14757,0.40192,-0.1009,0.11585999999999999,0.07207000000000001,type 4,sample 2112,bad,0
0.15019000000000002,0.41738000000000003,-0.06984,0.13326,0.07197,type 4,sample 2113,good,0
0.15263,0.48011000000000004,0.02373,0.19782,0.07584,type 1,sample 2114,good,3
0.15559,0.47977,0.03127,0.20038,0.07875,type 1,sample 2115,good,3
0.14722000000000002,0.48049,0.033639999999999996,0.19604000000000002,0.07271,type 1,sample 2116,good,3
0.14765,0.39686,-0.10321,0.11347,0.07435,type 4,sample 2117,good,0
0.14772000000000002,0.38637,-0.10695999999999999,0.11382,0.07115,type 4,sample 2118,bad,0
0.39492,0.34159,0.00307,0.15339,0.07579,type 5,sample 2119,good,1
0.11042,0.21345,0.01545,0.1749,0.04396,type 2,sample 2120,bad,2
0.15156,0.33138,0.10340999999999999,0.009340000000000001,0.08029,type 3,sample 2121,bad,4
0.41061000000000003,0.34008,-0.0010400000000000001,0.15075999999999998,0.06842000000000001,type 5,sample 2122,good,1
0.1086,0.20724,0.010790000000000001,0.18364,0.07057999999999999,type 2,sample 2123,bad,5
0.15377000000000002,0.42736,0.05819,0.12220999999999999,0.07799,type 3,sample 2124,bad,3
0.20065,0.41538,0.04362,0.13899,0.07856,type 3,sample 2125,good,3
0.41618999999999995,0.33681,-0.00134,0.15012,0.07297999999999999,type 5,sample 2126,good,1
0.14455,0.40071999999999997,-0.09975,0.11699999999999999,0.07012,type 4,sample 2127,good,0
0.11134000000000001,0.20665999999999998,0.0056700000000000006,0.18986,0.13304000000000002,type 2,sample 2128,bad,5
0.16015,0.47634,0.030639999999999997,0.19419,0.07437,type 1,sample 2129,good,3
0.11010999999999999,0.20885,0.0042,0.18746,0.11946,type 2,sample 2130,bad,5
0.15723,0.47741000000000006,0.028839999999999998,0.19883,0.07844,type 1,sample 2131,good,3
0.14535,0.38425,-0.12059,0.1053,0.07264,type 4,sample 2132,good,0
0.15008,0.38886,-0.11010999999999999,0.1106,0.07122,type 4,sample 2133,good,0
0.14917,0.39673,-0.1,0.11705,0.07451,type 4,sample 2134,bad,0
0.41006000000000004,0.33771,0.00044,0.1514,0.07295,type 5,sample 2135,good,1
0.18873,0.39826,0.06312000000000001,0.10563,0.07433,type 3,sample 2136,good,3
0.41797,0.33504,0.00206,0.15170999999999998,0.07521,type 5,sample 2137,bad,1
0.11267,0.21254,0.0139,0.17257999999999998,-0.01045,type 2,sample 2138,bad,2
0.14836,0.38609,-0.10626,0.11377000000000001,0.07541,type 4,sample 2139,bad,0
0.14783,0.39073,-0.09866,0.11503,0.0715,type 4,sample 2140,bad,0
0.14539000000000002,0.39083,-0.09965,0.11549000000000001,0.07486,type 4,sample 2141,bad,0
0.15019000000000002,0.48123,0.03092,0.19480999999999998,0.07521,type 1,sample 2142,good,3
0.41381999999999997,0.33708,7e-05,0.14976,0.07321,type 5,sample 2143,bad,1
0.14631,0.43049,0.06482,0.11809000000000001,0.0787,type 3,sample 2144,good,3
0.14956,0.48212,0.03327,0.19482,0.07335,type 1,sample 2145,good,3
0.14800000000000002,0.38888,-0.09043999999999999,0.11978,0.07409,type 4,sample 2146,bad,0
0.18888,0.43223,0.03926,0.1545,0.07667,type 3,sample 2147,good,3
0.14609,0.38971,-0.08659,0.12362999999999999,0.07484,type 4,sample 2148,good,0
0.11084000000000001,0.21154,0.01658,0.16918,-0.007409999999999999,type 2,sample 2149,bad,2
0.11032,0.20979,0.01325,0.17414000000000002,0.0377,type 2,sample 2150,bad,2
0.14205,0.37617,-0.09283,0.11757000000000001,0.07327,type 4,sample 2151,bad,0
0.41467,0.33353,-0.00183,0.15067,0.06957999999999999,type 5,sample 2152,bad,1
0.14837,0.40537,-0.09681000000000001,0.11392000000000001,0.07332000000000001,type 4,sample 2153,good,0
0.11425,0.21218,0.0008,0.18600000000000003,0.10987000000000001,type 2,sample 2154,bad,5
0.14014000000000001,0.3699,-0.08433,0.12172999999999999,0.07166,type 4,sample 2155,bad,0
0.40923000000000004,0.33707,-0.00207,0.15052000000000001,0.07313,type 5,sample 2156,good,1
0.15262,0.47906000000000004,0.026639999999999997,0.19555,0.07547000000000001,type 1,sample 2157,good,3
0.14869000000000002,0.48073999999999995,0.03317,0.19742,0.07372999999999999,type 1,sample 2158,good,3
0.14797000000000002,0.48288000000000003,0.03416,0.19679000000000002,0.07454,type 1,sample 2159,good,3
0.14837,0.48115,0.03193,0.19845,0.0751,type 1,sample 2160,good,3
0.4138,0.33521,-0.00279,0.1518,0.07175,type 5,sample 2161,good,1
0.14903,0.37646999999999997,-0.12414000000000001,0.10166,0.06604,type 4,sample 2162,good,0
0.15452,0.4773,0.023969999999999998,0.19435999999999998,0.0763,type 1,sample 2163,good,3
0.14764000000000002,0.38874000000000003,-0.10312,0.11408,0.07098,type 4,sample 2164,bad,0
0.14725,0.397,-0.09333999999999999,0.11625,0.07372999999999999,type 4,sample 2165,good,0
0.15523,0.48031999999999997,0.02663,0.19921,0.07877999999999999,type 1,sample 2166,good,3
0.40560999999999997,0.33643,0.0009400000000000001,0.15192999999999998,0.07667,type 5,sample 2167,bad,1
0.14587,0.38947,-0.10853,0.11273,0.07534,type 4,sample 2168,good,0
0.14575,0.39016,-0.08785,0.12372000000000001,0.07983,type 4,sample 2169,bad,0
0.14764000000000002,0.41263999999999995,-0.07747000000000001,0.12483,0.07022,type 4,sample 2170,good,0
0.10860999999999998,0.20481,0.0117,0.18248,0.07332000000000001,type 2,sample 2171,bad,5
0.40771,0.33910999999999997,-5.9999999999999995e-05,0.15113,0.07176,type 5,sample 2172,bad,1
0.15462,0.45248,0.04485,0.16437000000000002,0.07662000000000001,type 3,sample 2173,good,3
0.14803,0.48285,0.03196,0.19532,0.07377,type 1,sample 2174,good,3
0.11166,0.20917,0.01633,0.17511,0.039760000000000004,type 2,sample 2175,bad,2
0.41057,0.33542,-0.00036,0.15075999999999998,0.07382999999999999,type 5,sample 2176,bad,1
0.11395999999999999,0.20901999999999998,0.0115,0.18252000000000002,0.08002999999999999,type 2,sample 2177,bad,5
0.41705,0.3341,-0.00106,0.15123,0.06932999999999999,type 5,sample 2178,good,1
0.14859,0.4036,-0.08601,0.125,0.06899,type 4,sample 2179,good,0
0.15239,0.4812,0.03322,0.19679000000000002,0.07725,type 1,sample 2180,good,3
0.14619000000000001,0.36783000000000005,-0.11429,0.10837000000000001,0.07206,type 4,sample 2181,good,0
0.12528,0.34863,0.12,-0.01585,0.08015,type 3,sample 2182,bad,4
0.14784,0.38947,-0.1022,0.11299000000000001,0.06973,type 4,sample 2183,bad,0
0.14819000000000002,0.48015,0.031110000000000002,0.19365,0.07496,type 1,sample 2184,good,3
0.37071,0.35863,0.0036299999999999995,0.15830999999999998,0.07381,type 5,sample 2185,good,1
0.11202000000000001,0.21273000000000003,0.01217,0.16958,-0.00572,type 2,sample 2186,bad,2
0.11304000000000002,0.21331,0.00659,0.1851,0.11717999999999999,type 2,sample 2187,bad,5
0.11127000000000001,0.20586,0.006540000000000001,0.19058,0.12927,type 2,sample 2188,bad,5
0.14528,0.3781,-0.09055,0.11829,0.07326,type 4,sample 2189,bad,0
0.14832,0.39077,-0.10224,0.11489,0.07081,type 4,sample 2190,good,0
0.14920999999999998,0.39087,-0.10487,0.11509000000000001,0.07143,type 4,sample 2191,good,0
0.14342,0.37506999999999996,-0.09287999999999999,0.12184,0.07474,type 4,sample 2192,bad,0
0.10957,0.20413,0.01242,0.18283,0.07047,type 2,sample 2193,bad,5
0.13735,0.39716,0.0804,0.07023,0.07804,type 3,sample 2194,good,4
0.14628,0.38971,-0.10697000000000001,0.11487,0.07175,type 4,sample 2195,bad,0
0.14526,0.37889,-0.10463,0.11677,0.07165,type 4,sample 2196,good,0
0.10979000000000001,0.20489000000000002,0.01342,0.18528,0.07416,type 2,sample 2197,bad,5
0.39866,0.33747,-0.0022,0.15342999999999998,0.07599,type 5,sample 2198,good,1
0.15023,0.40465999999999996,-0.09584,0.12095999999999998,0.0738,type 4,sample 2199,good,0
0.11043,0.20565,0.006229999999999999,0.18645,0.12611,type 2,sample 2200,bad,5
0.14570999999999998,0.37489,-0.08653999999999999,0.12322999999999999,0.07138,type 4,sample 2201,bad,0
0.14745999999999998,0.3871,-0.1132,0.10789000000000001,0.07495,type 4,sample 2202,good,0
0.14655,0.48013,0.028710000000000003,0.19396,0.07266,type 1,sample 2203,good,3
0.14902,0.39355999999999997,-0.10339000000000001,0.11257,0.07737000000000001,type 4,sample 2204,good,0
0.15018,0.42383999999999994,-0.05803,0.13847,0.07229,type 4,sample 2205,bad,0
0.15123,0.4013,-0.09994,0.11685,0.07415,type 4,sample 2206,bad,0
0.15166,0.39878,-0.10142999999999999,0.11577,0.07067999999999999,type 4,sample 2207,good,0
0.35412,0.36782,0.01024,0.16162,0.07416,type 5,sample 2208,good,1
0.15583,0.47991999999999996,0.030760000000000003,0.1989,0.07397999999999999,type 1,sample 2209,good,3
0.11160999999999999,0.21001999999999998,0.01564,0.17104,-0.0005200000000000001,type 2,sample 2210,bad,2
0.18857000000000002,0.42085,0.04508,0.13457,0.07733,type 3,sample 2211,good,3
0.41452,0.3326,-0.00235,0.15024,0.0747,type 5,sample 2212,bad,1
0.14679,0.48463,0.03153,0.19810999999999998,0.07218,type 1,sample 2213,good,3
0.14858,0.40210999999999997,-0.09852999999999999,0.11420999999999999,0.07341,type 4,sample 2214,good,0
0.14686,0.40383,-0.10217999999999999,0.11474000000000001,0.07307000000000001,type 4,sample 2215,bad,0
0.11018,0.20953000000000002,0.01487,0.17595,0.043039999999999995,type 2,sample 2216,bad,2
0.15609,0.47923999999999994,0.02475,0.19484,0.07884,type 1,sample 2217,good,3
0.14832,0.38435,-0.10421,0.11400999999999999,0.07094,type 4,sample 2218,bad,0
0.1473,0.48305,0.03236,0.19726,0.07082000000000001,type 1,sample 2219,good,3
0.14505,0.42052,-0.06491,0.13438,0.07716,type 4,sample 2220,bad,0
0.11218,0.20374,0.01234,0.18500999999999998,0.08267999999999999,type 2,sample 2221,bad,5
0.11102000000000001,0.21441,0.01535,0.17548,0.04044,type 2,sample 2222,bad,2
0.1472,0.38755,-0.10361,0.11825999999999999,0.07203,type 4,sample 2223,good,0
0.14687999999999998,0.48128999999999994,0.030660000000000003,0.19479000000000002,0.07363,type 1,sample 2224,good,3
0.11200999999999998,0.21199,0.01734,0.16935999999999998,-0.0013800000000000002,type 2,sample 2225,bad,2
0.41641999999999996,0.33605,0.0016899999999999999,0.15169000000000002,0.07396,type 5,sample 2226,bad,1
0.11243,0.20772,0.0070799999999999995,0.18556,0.11145999999999999,type 2,sample 2227,bad,5
0.3994,0.34226,2.9999999999999997e-05,0.15117,0.07119,type 5,sample 2228,bad,1
0.147,0.40189,-0.09619,0.1161,0.07372000000000001,type 4,sample 2229,bad,0
0.11205999999999999,0.20694,0.010020000000000001,0.18248,0.07391,type 2,sample 2230,bad,5
0.14876,0.38853000000000004,-0.10634,0.11250999999999999,0.06937,type 4,sample 2231,good,0
0.10894000000000001,0.20685,0.01432,0.18014000000000002,0.05003,type 2,sample 2232,bad,2
0.14190999999999998,0.46551000000000003,0.03449,0.19194,0.060070000000000005,type 1,sample 2233,good,3
0.17552,0.42326,0.04962,0.12936,0.075,type 3,sample 2234,bad,3
0.15058,0.41578000000000004,-0.08528999999999999,0.12185,0.07116,type 4,sample 2235,good,0
0.14687,0.39483,-0.10436,0.11377000000000001,0.07384,type 4,sample 2236,bad,0
0.15082,0.42518,-0.07804,0.12946,0.07381,type 4,sample 2237,bad,0
0.40983,0.33814,-0.0003,0.15034,0.07295,type 5,sample 2238,bad,1
0.17743,0.44393,0.03627,0.16167,0.07954,type 3,sample 2239,good,3
0.14865,0.38878,-0.10602,0.11141,0.07332000000000001,type 4,sample 2240,good,0
0.14754,0.39899,-0.09904,0.11690999999999999,0.07293999999999999,type 4,sample 2241,good,0
0.14199,0.41873,0.06742000000000001,0.10435,0.07747000000000001,type 3,sample 2242,good,3
0.37511,0.35399,0.00299,0.15664,0.07201,type 5,sample 2243,bad,1
0.14723,0.386,-0.10486,0.11350999999999999,0.06961,type 4,sample 2244,good,0
0.15029,0.4026,-0.08442999999999999,0.12268,0.07142000000000001,type 4,sample 2245,bad,0
0.15092,0.39897,-0.08707000000000001,0.12462999999999999,0.07236000000000001,type 4,sample 2246,bad,0
0.14815,0.48161000000000004,0.03148,0.19452,0.07242,type 1,sample 2247,good,3
0.15144000000000002,0.47789,0.02474,0.19737000000000002,0.07418999999999999,type 1,sample 2248,good,3
0.15825999999999998,0.47886999999999996,0.0292,0.20032,0.07899,type 1,sample 2249,good,3
0.14908,0.38545999999999997,-0.11116,0.10935999999999998,0.06966,type 4,sample 2250,bad,0
0.14552,0.46813999999999995,0.03721,0.19452,0.06431,type 1,sample 2251,good,3
0.14855,0.40102,-0.08019,0.12796,0.0758,type 4,sample 2252,good,0
0.11060999999999999,0.21128000000000002,0.0058200000000000005,0.18741,0.1176,type 2,sample 2253,bad,5
0.109,0.20476,0.012629999999999999,0.1861,0.08968999999999999,type 2,sample 2254,bad,5
0.14584,0.40009,-0.09777000000000001,0.11905999999999999,0.07408,type 4,sample 2255,good,0
0.16153,0.45063000000000003,0.04431,0.15715,0.07997,type 3,sample 2256,bad,3
0.14357999999999999,0.46305,0.03492,0.19065,0.0568,type 1,sample 2257,good,3
0.15489,0.47372,0.035910000000000004,0.18722,0.07541,type 3,sample 2258,good,3
0.15108,0.4086,-0.0994,0.11697,0.06662,type 4,sample 2259,good,0
0.40983,0.33716,-0.0012,0.15026,0.07149,type 5,sample 2260,good,1
0.15044000000000002,0.41147,-0.09941,0.11744,0.07238,type 4,sample 2261,good,0
0.39909,0.34148,0.0014,0.1515,0.07202,type 5,sample 2262,good,1
0.16863,0.44138,0.04657,0.15283,0.0768,type 3,sample 2263,good,3
0.11295,0.21226,0.00617,0.18294000000000002,0.11392999999999999,type 2,sample 2264,bad,5
0.14307,0.4723,0.03574,0.1947,0.06377999999999999,type 1,sample 2265,good,3
0.14665,0.40608,-0.08616,0.12334,0.07341,type 4,sample 2266,bad,0
0.40953,0.33392,-0.00155,0.15053,0.0725,type 5,sample 2267,bad,1
0.1098,0.20403,0.0166,0.18409,0.07862000000000001,type 2,sample 2268,bad,5
0.14895,0.42458999999999997,-0.057210000000000004,0.13694,0.06855,type 4,sample 2269,good,0
0.11139,0.20956999999999998,0.0087,0.18365,0.11855,type 2,sample 2270,bad,5
0.41473000000000004,0.33349,0.00145,0.15261,0.07105,type 5,sample 2271,bad,1
0.10941,0.20110999999999998,0.01014,0.18767999999999999,0.09229,type 2,sample 2272,bad,5
0.11565,0.3151,0.13924,-0.05786,0.07746,type 3,sample 2273,bad,4
0.14549,0.3873,-0.10488,0.11133,0.07367,type 4,sample 2274,bad,0
0.41333000000000003,0.33431,0.0021100000000000003,0.14989,0.07346,type 5,sample 2275,good,1
0.14469,0.46657,0.03193,0.19405,0.0617,type 1,sample 2276,good,3
0.14382,0.37046999999999997,-0.09077,0.12274000000000002,0.07215,type 4,sample 2277,bad,0
0.14845,0.4818,0.03148,0.19564,0.07483,type 1,sample 2278,good,3
0.11159000000000001,0.20756999999999998,0.0057,0.18781,0.11673,type 2,sample 2279,bad,5
0.11035,0.21136,0.01645,0.17095,-0.00252,type 2,sample 2280,bad,2
0.14626,0.48336,0.034,0.19717,0.0707,type 1,sample 2281,good,3
0.15026,0.40242,-0.08677,0.12561,0.07376,type 4,sample 2282,good,0
0.15743,0.48217,0.03387,0.19685999999999998,0.07787000000000001,type 1,sample 2283,good,3
0.10985999999999999,0.21233000000000002,0.01706,0.17712999999999998,0.04299,type 2,sample 2284,bad,2
0.14275,0.38454,-0.07586,0.12282,0.07697999999999999,type 4,sample 2285,bad,0
0.15247,0.39729000000000003,-0.11754,0.10626,0.06934,type 4,sample 2286,bad,0
0.14920999999999998,0.48357,0.03197,0.19552,0.07134,type 1,sample 2287,good,3
0.10993,0.20706,0.0067599999999999995,0.18937,0.12717,type 2,sample 2288,bad,5
0.11192,0.21143,0.01524,0.17352,-0.00775,type 2,sample 2289,bad,2
0.17633,0.40826,0.06221,0.11202999999999999,0.07968,type 3,sample 2290,bad,3
0.14549,0.3932,-0.09752999999999999,0.11657000000000001,0.07282999999999999,type 4,sample 2291,good,0
0.14606,0.46495,0.03662,0.19262,0.05706,type 1,sample 2292,good,3
0.13292,0.37945,0.09475,0.0446,0.07542,type 3,sample 2293,good,4
0.41163,0.33412,-0.00225,0.14989,0.07367,type 5,sample 2294,bad,1
0.15205,0.40129000000000004,-0.11184000000000001,0.1139,0.07302,type 4,sample 2295,bad,0
0.14667,0.39091,-0.10400000000000001,0.11214,0.07218,type 4,sample 2296,bad,0
0.10672000000000001,0.2027,0.015309999999999999,0.18621,0.07773,type 2,sample 2297,bad,5
0.14265,0.37303000000000003,-0.10029,0.11037000000000001,0.07277,type 4,sample 2298,good,0
0.15036,0.42549,-0.060329999999999995,0.1377,0.06963,type 4,sample 2299,good,0
0.40833,0.33605999999999997,-0.0027300000000000002,0.15104,0.07118,type 5,sample 2300,bad,1
0.10910999999999998,0.20600000000000002,0.01703,0.17686,0.05355,type 2,sample 2301,bad,2
0.41071,0.337,-0.0020800000000000003,0.15213,0.07724,type 5,sample 2302,good,1
0.10967,0.20926999999999998,0.014430000000000002,0.18143,0.05878,type 2,sample 2303,bad,2
0.41765,0.33424,0.00182,0.15042,0.07262,type 5,sample 2304,bad,1
0.13965,0.37032,-0.08424,0.12215999999999999,0.07939,type 4,sample 2305,bad,0
0.41543,0.3349,-0.00023999999999999998,0.15033,0.07467,type 5,sample 2306,bad,1
0.14555,0.39904,-0.10001,0.11305,0.06925,type 4,sample 2307,good,0
0.11369000000000001,0.20511,0.01001,0.19050999999999998,0.13008,type 2,sample 2308,bad,5
0.1503,0.48283999999999994,0.030310000000000004,0.19666,0.07126,type 1,sample 2309,good,3
0.15363,0.40697,-0.11460999999999999,0.10655,0.07302,type 4,sample 2310,bad,0
0.14504,0.37713,-0.11532,0.10575999999999999,0.07193,type 4,sample 2311,bad,0
0.14792,0.47948,0.03267,0.1915,0.07376,type 1,sample 2312,good,3
0.11027,0.2066,0.013080000000000001,0.18432,0.07117000000000001,type 2,sample 2313,bad,5
0.1481,0.39063000000000003,-0.1044,0.11416,0.07793,type 4,sample 2314,bad,0
0.41085,0.33902,-0.00025,0.15238,0.0707,type 5,sample 2315,good,1
0.41,0.33787,-0.0017800000000000001,0.14932,0.07475,type 5,sample 2316,bad,1
0.11132,0.21168,0.01554,0.17004,-0.00598,type 2,sample 2317,bad,2
0.14782,0.47765,0.028089999999999997,0.19585999999999998,0.073,type 1,sample 2318,good,3
0.1503,0.40051,-0.10139,0.11465,0.07218,type 4,sample 2319,good,0
0.14790999999999999,0.47707,0.02537,0.1923,0.0685,type 1,sample 2320,good,3
0.38426,0.35003,0.0053100000000000005,0.15533,0.06707,type 5,sample 2321,bad,1
0.15406,0.4811,0.0292,0.19708,0.07581,type 1,sample 2322,good,3
0.16377,0.45103000000000004,0.04118,0.16465,0.07749,type 3,sample 2323,bad,3
0.14947,0.42407,-0.06452999999999999,0.13253,0.07281,type 4,sample 2324,bad,0
0.10933,0.20375,0.013269999999999999,0.18252000000000002,0.07239,type 2,sample 2325,bad,5
0.10889000000000001,0.20839000000000002,0.01549,0.18008,0.04412,type 2,sample 2326,bad,2
0.15036,0.41347,-0.07499,0.12945,0.07332000000000001,type 4,sample 2327,good,0
0.14472000000000002,0.4657,0.03374,0.19271,0.06675,type 1,sample 2328,good,3
0.41731999999999997,0.33537,0.00158,0.14929,0.07537999999999999,type 5,sample 2329,bad,1
0.11243,0.21372,0.014969999999999999,0.17043,-0.00447,type 2,sample 2330,bad,2
0.14904,0.39013000000000003,-0.10365,0.11209000000000001,0.07259,type 4,sample 2331,good,0
0.37137,0.35496,0.0053,0.15818,0.07487,type 5,sample 2332,good,1
0.14633,0.40789000000000003,-0.10255,0.11313,0.06829,type 4,sample 2333,good,0
0.41266,0.33685,-0.0013,0.14781,0.07276,type 5,sample 2334,bad,1
0.16879,0.44504,0.04845,0.15655,0.08156000000000001,type 3,sample 2335,bad,3
0.1463,0.40115,-0.0984,0.11435,0.07272,type 4,sample 2336,good,0
0.15716,0.40560999999999997,0.07019,0.0921,0.07400000000000001,type 3,sample 2337,bad,4
0.15750999999999998,0.47807,0.030160000000000003,0.19852,0.07873,type 1,sample 2338,good,3
0.14798,0.38313,-0.10992,0.11264,0.06886,type 4,sample 2339,good,0
0.14573,0.4021,-0.10121000000000001,0.1138,0.07309,type 4,sample 2340,good,0
0.408,0.33894,-0.00085,0.15153,0.07237,type 5,sample 2341,bad,1
0.14736,0.47988000000000003,0.03175,0.1963,0.07186000000000001,type 1,sample 2342,good,3
0.11205,0.21363000000000001,0.01706,0.16933,-0.008740000000000001,type 2,sample 2343,bad,2
0.15036,0.45155,0.046130000000000004,0.15761,0.07733,type 3,sample 2344,bad,3
0.14712,0.38713000000000003,-0.10586,0.11419000000000001,0.06988,type 4,sample 2345,bad,0
0.15655,0.47975,0.03279,0.19559,0.07297000000000001,type 1,sample 2346,good,3
0.40631,0.33931,-0.00016,0.14903,0.07275,type 5,sample 2347,good,1
0.41598,0.336,-0.00078,0.15006,0.07501000000000001,type 5,sample 2348,good,1
0.15135,0.48028999999999994,0.03255,0.1992,0.07628,type 1,sample 2349,good,3
0.12353,0.33898,0.12622,-0.0275,0.08482,type 3,sample 2350,good,4
0.14309000000000002,0.39199,-0.08802,0.12139000000000001,0.07556,type 4,sample 2351,good,0
0.14612999999999998,0.39138,-0.09899,0.11459000000000001,0.07346,type 4,sample 2352,bad,0
0.14970999999999998,0.48346000000000006,0.03462,0.19748,0.07057999999999999,type 1,sample 2353,good,3
0.14829,0.39276,-0.10181,0.12038,0.07311000000000001,type 4,sample 2354,bad,0
0.14820999999999998,0.39529000000000003,-0.10993,0.11235,0.07487,type 4,sample 2355,bad,0
0.14321,0.3689,-0.1005,0.11999000000000001,0.0756,type 4,sample 2356,bad,0
0.37805,0.35473000000000005,0.0035299999999999997,0.15689,0.07168,type 5,sample 2357,bad,1
0.16115,0.43462,0.054720000000000005,0.13618,0.07711,type 3,sample 2358,good,3
0.14686,0.4106,-0.08064,0.129,0.07429,type 4,sample 2359,bad,0
0.11255,0.2115,0.0163,0.17339000000000002,-0.00869,type 2,sample 2360,bad,2
0.14637999999999998,0.40502,-0.08988,0.11997999999999999,0.07063,type 4,sample 2361,bad,0
0.14718,0.40043,-0.10082999999999999,0.11244000000000001,0.07169,type 4,sample 2362,bad,0
0.14352,0.37528,-0.11515,0.10249000000000001,0.07153999999999999,type 4,sample 2363,bad,0
0.11037000000000001,0.21259,0.013969999999999998,0.18079,0.042230000000000004,type 2,sample 2364,bad,2
0.14562999999999998,0.38345,-0.11312,0.10547000000000001,0.07263,type 4,sample 2365,good,0
0.14731,0.39034,-0.10079,0.11623,0.07182999999999999,type 4,sample 2366,bad,0
0.14908,0.4135,-0.07443,0.12775,0.07434,type 4,sample 2367,good,0
0.14672000000000002,0.39758000000000004,-0.10435,0.11317999999999999,0.0745,type 4,sample 2368,good,0
0.15479,0.47668999999999995,0.0234,0.19729000000000002,0.07472999999999999,type 1,sample 2369,good,3
0.11197,0.21441,0.01384,0.16985,-0.0056700000000000006,type 2,sample 2370,bad,2
0.41375,0.33438,-0.0006,0.15068,0.07121,type 5,sample 2371,bad,1
0.41600000000000004,0.33509,0.00084,0.15036,0.07315,type 5,sample 2372,good,1
0.10934,0.20823000000000003,0.00443,0.18470999999999999,0.11957000000000001,type 2,sample 2373,bad,5
0.14842,0.40271999999999997,-0.08847999999999999,0.11775999999999999,0.07226,type 4,sample 2374,bad,0
0.14386,0.36776,-0.081,0.12287999999999999,0.07857,type 4,sample 2375,bad,0
0.14342,0.46138999999999997,0.03449,0.18882000000000002,0.0593,type 1,sample 2376,good,3
0.4139,0.3362,-0.00268,0.15205,0.06827000000000001,type 5,sample 2377,good,1
0.14795999999999998,0.38233,-0.11782000000000001,0.10626,0.07862999999999999,type 4,sample 2378,good,0
0.1518,0.41763,-0.07897,0.12403,0.07368,type 4,sample 2379,good,0
0.14602,0.37525,-0.0952,0.11607999999999999,0.07293,type 4,sample 2380,bad,0
0.14957,0.48243,0.03391,0.19485,0.07524,type 1,sample 2381,good,3
0.14620999999999998,0.37943000000000005,-0.10045,0.11715999999999999,0.07351,type 4,sample 2382,good,0
0.11095999999999999,0.20257999999999998,0.01006,0.18072,0.07384,type 2,sample 2383,bad,5
0.40959,0.33681,-0.0013,0.15116,0.07288,type 5,sample 2384,bad,1
0.41386999999999996,0.33749,0.00045,0.14829,0.06985,type 5,sample 2385,bad,1
0.14340999999999998,0.46151000000000003,0.034010000000000006,0.19207,0.058410000000000004,type 1,sample 2386,good,3
0.15153,0.47768999999999995,0.02169,0.1962,0.07944,type 1,sample 2387,good,3
0.14983,0.4649,0.02918,0.18938,0.06473999999999999,type 1,sample 2388,good,3
0.12482,0.34847,0.12009,-0.0132,0.07786,type 3,sample 2389,good,4
0.14371,0.37709000000000004,-0.08961000000000001,0.12261,0.07496,type 4,sample 2390,bad,0
0.11205,0.21074,0.00264,0.18606,0.11184000000000001,type 2,sample 2391,bad,5
0.11314,0.20839000000000002,0.00262,0.18846,0.12715,type 2,sample 2392,bad,5
0.14307,0.36767,-0.08294,0.12253,0.07449,type 4,sample 2393,bad,0
0.15234,0.39463000000000004,-0.10558,0.11281,0.07048,type 4,sample 2394,bad,0
0.11163,0.21331,0.00517,0.18252000000000002,0.11232,type 2,sample 2395,bad,5
0.1089,0.20723000000000003,0.013930000000000001,0.18009,0.07113,type 2,sample 2396,bad,5
0.10857,0.20667,0.01804,0.17598,0.03612,type 2,sample 2397,bad,2
0.14567,0.36949,-0.1058,0.11413,0.07559,type 4,sample 2398,good,0
0.11037000000000001,0.20892,0.01439,0.18067,0.043539999999999995,type 2,sample 2399,bad,2
0.14717,0.39295,-0.08985,0.11780999999999998,0.07251,type 4,sample 2400,good,0
0.14689000000000002,0.39805999999999997,-0.09862,0.11884000000000002,0.07069,type 4,sample 2401,bad,0
0.11095999999999999,0.20779,0.01268,0.1833,0.05319,type 2,sample 2402,bad,2
0.12834,0.35941999999999996,0.10875,0.01066,0.07558,type 3,sample 2403,good,4
0.11232,0.21122,0.01571,0.16927999999999999,-0.00558,type 2,sample 2404,bad,2
0.15544000000000002,0.45626000000000005,0.04414,0.16289,0.0768,type 3,sample 2405,bad,3
0.11185,0.20536999999999997,0.0055,0.19050999999999998,0.12588,type 2,sample 2406,bad,5
0.15273,0.42168999999999995,-0.07874,0.1274,0.07286000000000001,type 4,sample 2407,bad,0
0.41402,0.33465,-0.00055,0.14935,0.07222,type 5,sample 2408,good,1
0.19305,0.42141999999999996,0.04339,0.14054,0.07552,type 3,sample 2409,good,3
0.41456000000000004,0.33538,-0.00155,0.14874,0.07461,type 5,sample 2410,good,1
0.14757,0.37746999999999997,-0.11579,0.10752,0.07057999999999999,type 4,sample 2411,bad,0
